(20839, 11, -13, -18, -19, -23, -25, -19, -23, -15, -13, -9, 127, -7, 21)
(20840, 12, -14, -18, -26, -22, -19, -22, -23, -23, -25, -17, -11, 127, 21)
(20841, 1, 127, -11, -20, -23, -24, -20, -26, -21, -21, -19, -16, -13, 26)
(20842, 2, -12, 127, -8, -16, -16, -28, -22, -24, -15, -24, -19, -15, 26)
(20843, 3, -28, -15, 127, -13, -18, -26, -28, -21, -28, -22, -23, -27, 26)
(20844, 4, -17, -15, -12, 127, -12, -26, -24, -21, -24, -23, -23, -19, 26)
(20845, 5, -32, -18, -14, -13, 127, -15, -24, -22, -21, -30, -28, -19, 26)
(20846, 6, -26, -24, -21, -18, -15, 127, -11, -13, -22, -26, -22, -21, 26)
(20847, 7, -27, -22, -24, -36, -28, -11, 127, -12, -20, -19, -25, -21, 26)
(20848, 8, -21, -23, -18, -33, -21, -13, -14, 127, -9, -20, -18, -21, 26)
(20849, 9, -25, -19, -24, -25, -26, -21, -16, -12, 127, -11, -15, -23, 26)
(20850, 10, -16, -28, -23, -23, -29, -22, -18, -19, -16, 127, -12, -15, 26)
(20851, 11, -18, -16, -26, -27, -25, -19, -26, -16, -13, -9, 127, -8, 26)
(20852, 12, -10, -18, -21, -26, -23, -36, -26, -23, -26, -19, -16, 127, 26)
(20853, 1, 127, -13, -26, -19, -32, -27, -27, -21, -26, -17, -20, -9, 11)
(20854, 2, -9, 127, -12, -15, -16, -22, -22, -22, -19, -27, -18, -15, 11)
(20855, 3, -19, -11, 127, -15, -15, -22, -26, -19, -27, -24, -30, -22, 11)
(20856, 4, -16, -14, -7, 127, -10, -15, -34, -31, -23, -20, -27, -22, 11)
(20857, 5, -23, -19, -18, -12, 127, -15, -29, -22, -27, -29, -28, -23, 11)
(20858, 6, -24, -40, -20, -21, -14, 127, -11, -13, -22, -22, -22, -35, 11)
(20859, 7, -29, -19, -22, -23, -19, -11, 127, -14, -16, -18, -28, -24, 11)
(20860, 8, -24, -19, -23, -28, -20, -13, -10, 127, -12, -19, -18, -21, 11)
(20861, 9, -15, -19, -21, -24, -23, -15, -16, -7, 127, -15, -16, -24, 11)
(20862, 10, -28, -21, -26, -23, -24, -29, -19, -15, -11, 127, -11, -18, 11)
(20864, 12, -13, -18, -21, -23, -21, -25, -22, -27, -19, -21, -13, 127, 11)
(20865, 1, 127, -10, -18, -19, -22, -24, -30, -26, -16, -29, -13, -12, 16)
(20866, 2, -6, 127, -7, -14, -17, -38, -19, -19, -18, -19, -15, -15, 16)
(20867, 3, -26, -12, 127, -10, -19, -22, -24, -25, -23, -28, -20, -22, 16)
(20868, 4, -18, -17, -7, 127, -9, -19, -21, -26, -23, -21, -20, -19, 16)
(20869, 5, -28, -22, -16, -13, 127, -15, -19, -21, -24, -24, -22, -20, 16)
(20870, 6, -24, -31, -19, -23, -15, 127, -11, -13, -15, -29, -19, -24, 16)
(20871, 7, -26, -23, -26, -27, -21, -9, 127, -9, -16, -18, -26, -20, 16)
(20872, 8, -22, -36, -24, -26, -18, -17, -11, 127, -8, -15, -15, -25, 16)
(20873, 9, -24, -19, -21, -36, -27, -17, -18, -8, 127, -10, -16, -18, 16)
(20874, 10, -24, -30, -21, -22, -26, -23, -17, -15, -12, 127, -12, -20, 16)
(20875, 11, -15, -23, -15, -25, -22, -30, -35, -16, -13, -9, 127, -10, 16)
(20876, 12, -16, -16, -27, -34, -27, -28, -24, -24, -18, -16, -10, 127, 16)
(20877, 1, 127, -7, -24, -20, -28, -25, -27, -22, -24, -24, -18, -15, 21)
(20878, 2, -9, 127, -9, -17, -20, -30, -22, -35, -18, -29, -24, -13, 21)
(20879, 3, -21, -11, 127, -9, -17, -21, -28, -26, -24, -22, -19, -28, 21)
(20880, 4, -20, -15, -9, 127, -9, -21, -25, -24, -34, -19, -26, -30, 21)
(20881, 5, -24, -18, -16, -14, 127, -15, -23, -19, -28, -27, -26, -26, 21)
(20882, 6, -20, -30, -24, -28, -14, 127, -9, -17, -18, -23, -34, -27, 21)
(20883, 7, -26, -23, -27, -26, -23, -10, 127, -10, -18, -17, -37, -23, 21)
(20884, 8, -20, -25, -20, -24, -21, -13, -12, 127, -9, -15, -18, -23, 21)
(20885, 9, -19, -16, -26, -25, -19, -21, -20, -9, 127, -12, -16, -16, 21)
(20886, 10, -19, -25, -21, -27, -30, -25, -20, -21, -12, 127, -12, -15, 21)
(20887, 11, -13, -18, -19, -23, -25, -19, -24, -15, -13, -9, 127, -7, 21)
(20888, 12, -14, -18, -27, -22, -19, -22, -23, -23, -25, -17, -12, 127, 21)
(20889, 1, 127, -11, -20, -23, -24, -20, -27, -21, -20, -20, -16, -13, 26)
(20890, 2, -12, 127, -8, -16, -16, -29, -22, -24, -15, -24, -19, -15, 26)
(20891, 3, -27, -15, 127, -13, -18, -25, -29, -22, -28, -22, -23, -28, 26)
(20892, 4, -17, -14, -12, 127, -12, -26, -24, -21, -24, -24, -23, -19, 26)
(20893, 5, -33, -18, -14, -13, 127, -15, -24, -22, -20, -30, -28, -19, 26)
(20894, 6, -26, -24, -21, -18, -15, 127, -11, -13, -22, -25, -22, -21, 26)
(20895, 7, -27, -22, -24, -36, -28, -11, 127, -12, -20, -19, -25, -21, 26)
(20896, 8, -21, -23, -17, -34, -21, -13, -14, 127, -9, -20, -18, -22, 26)
(20897, 9, -24, -20, -24, -25, -26, -21, -16, -11, 127, -11, -15, -24, 26)
(20898, 10, -16, -28, -23, -22, -28, -22, -18, -19, -16, 127, -12, -15, 26)
(20899, 11, -17, -16, -25, -25, -24, -19, -26, -16, -14, -9, 127, -8, 26)
(20900, 12, -10, -18, -21, -25, -23, -36, -26, -23, -25, -19, -16, 127, 26)
(20901, 1, 127, -13, -25, -19, -33, -26, -28, -21, -25, -17, -20, -9, 11)
(20902, 2, -9, 127, -12, -15, -16, -23, -22, -23, -19, -26, -18, -15, 11)
(20903, 3, -19, -11, 127, -15, -15, -22, -27, -19, -26, -24, -30, -22, 11)
(20904, 4, -15, -14, -7, 127, -10, -15, -34, -31, -23, -20, -25, -22, 11)
(20905, 5, -23, -19, -18, -12, 127, -16, -29, -22, -27, -29, -28, -23, 11)
(20906, 6, -24, -40, -21, -22, -14, 127, -11, -13, -22, -22, -21, -35, 11)
(20907, 7, -29, -20, -22, -23, -19, -11, 127, -13, -16, -18, -28, -24, 11)
(20908, 8, -25, -19, -23, -28, -20, -13, -10, 127, -12, -19, -18, -21, 11)
(20909, 9, -15, -19, -21, -25, -23, -15, -16, -7, 127, -15, -16, -24, 11)
(20910, 10, -28, -21, -25, -23, -24, -29, -18, -15, -11, 127, -11, -18, 11)
(20911, 11, -10, -14, -16, -19, -19, -17, -24, -13, -14, -9, 127, -13, 11)
(20912, 12, -13, -18, -21, -23, -21, -25, -22, -28, -20, -21, -14, 127, 11)
(20913, 1, 127, -10, -18, -18, -23, -24, -30, -26, -16, -30, -13, -12, 16)
(20914, 2, -6, 127, -7, -14, -16, -36, -19, -18, -18, -19, -15, -15, 16)
(20915, 3, -26, -12, 127, -10, -19, -22, -24, -25, -23, -28, -21, -21, 16)
(20916, 4, -18, -16, -7, 127, -9, -20, -21, -26, -23, -21, -20, -19, 16)
(20917, 5, -28, -22, -16, -13, 127, -15, -19, -21, -24, -24, -22, -20, 16)
(20918, 6, -24, -32, -19, -23, -15, 127, -11, -13, -15, -28, -19, -24, 16)
(20919, 7, -26, -23, -26, -28, -21, -9, 127, -9, -16, -18, -27, -20, 16)
(20920, 8, -21, -42, -24, -26, -18, -17, -11, 127, -8, -15, -15, -26, 16)
(20921, 9, -24, -19, -21, -36, -27, -17, -18, -7, 127, -11, -17, -18, 16)
(20922, 10, -24, -32, -21, -21, -28, -23, -17, -15, -12, 127, -12, -20, 16)
(20923, 11, -15, -22, -15, -25, -22, -29, -36, -15, -14, -9, 127, -10, 16)
(20924, 12, -17, -16, -27, -34, -26, -29, -24, -24, -18, -16, -10, 127, 16)
(20925, 1, 127, -7, -24, -20, -28, -25, -27, -22, -24, -24, -18, -15, 21)
(20926, 2, -9, 127, -9, -17, -20, -30, -22, -40, -18, -31, -24, -13, 21)
(20927, 3, -21, -11, 127, -9, -17, -21, -28, -26, -24, -23, -19, -28, 21)
(20928, 4, -20, -15, -9, 127, -9, -21, -26, -24, -35, -19, -25, -30, 21)
(20929, 5, -24, -18, -16, -14, 127, -15, -23, -19, -28, -28, -25, -26, 21)
(20930, 6, -19, -31, -24, -28, -14, 127, -9, -17, -17, -23, -32, -28, 21)
(20931, 7, -25, -23, -28, -26, -22, -10, 127, -10, -18, -17, -38, -22, 21)
(20932, 8, -20, -26, -19, -23, -21, -13, -12, 127, -9, -15, -18, -22, 21)
(20933, 9, -19, -17, -26, -25, -19, -21, -20, -9, 127, -12, -16, -15, 21)
(20934, 10, -19, -26, -21, -27, -30, -24, -20, -21, -12, 127, -12, -15, 21)
(20935, 11, -13, -18, -19, -24, -23, -19, -22, -15, -13, -9, 127, -7, 21)
(20936, 12, -14, -18, -27, -21, -19, -22, -23, -23, -24, -17, -12, 127, 21)
(20937, 1, 127, -11, -20, -23, -23, -20, -26, -21, -20, -19, -15, -13, 26)
(20938, 2, -12, 127, -8, -16, -15, -29, -22, -25, -15, -24, -19, -15, 26)
(20939, 3, -27, -15, 127, -13, -18, -26, -30, -21, -28, -23, -23, -27, 26)
(20940, 4, -17, -14, -11, 127, -11, -26, -24, -21, -24, -24, -24, -18, 26)
(20941, 5, -35, -18, -14, -13, 127, -15, -24, -21, -21, -30, -26, -19, 26)
(20942, 6, -27, -25, -21, -18, -15, 127, -11, -13, -22, -24, -22, -21, 26)
(20943, 7, -27, -22, -24, -36, -28, -11, 127, -12, -19, -19, -24, -21, 26)
(20944, 8, -21, -24, -17, -34, -21, -13, -14, 127, -9, -20, -18, -21, 26)
(20945, 9, -24, -19, -24, -25, -26, -21, -16, -12, 127, -11, -15, -22, 26)
(20946, 10, -16, -26, -23, -22, -28, -21, -18, -19, -16, 127, -12, -16, 26)
(20947, 11, -18, -16, -24, -25, -24, -19, -26, -16, -13, -9, 127, -9, 26)
(20948, 12, -10, -17, -21, -25, -23, -35, -26, -22, -25, -19, -16, 127, 26)
(20949, 1, 127, -13, -25, -19, -35, -27, -28, -21, -24, -16, -20, -9, 11)
(20950, 2, -9, 127, -12, -15, -17, -23, -21, -23, -19, -24, -18, -15, 11)
(20951, 3, -19, -11, 127, -15, -15, -22, -27, -19, -27, -24, -28, -22, 11)
(20952, 4, -15, -14, -7, 127, -10, -15, -34, -31, -23, -19, -25, -21, 11)
(20953, 5, -24, -19, -18, -12, 127, -16, -29, -22, -27, -29, -28, -23, 11)
(20954, 6, -23, -35, -21, -21, -14, 127, -11, -13, -21, -21, -22, -34, 11)
(20955, 7, -32, -20, -23, -23, -19, -11, 127, -13, -16, -17, -28, -25, 11)
(20956, 8, -25, -19, -23, -28, -20, -14, -10, 127, -12, -19, -18, -21, 11)
(20957, 9, -15, -18, -22, -24, -24, -15, -16, -7, 127, -15, -16, -24, 11)
(20958, 10, -29, -21, -26, -23, -24, -27, -18, -15, -11, 127, -11, -18, 11)
(20959, 11, -10, -13, -16, -19, -18, -17, -22, -13, -15, -9, 127, -13, 11)
(20960, 12, -13, -18, -21, -23, -20, -25, -23, -27, -19, -22, -14, 127, 11)
(20961, 1, 127, -11, -18, -18, -23, -24, -33, -26, -15, -30, -13, -13, 16)
(20962, 2, -7, 127, -8, -14, -17, -33, -19, -18, -17, -19, -15, -15, 16)
(20963, 3, -26, -12, 127, -9, -19, -23, -25, -25, -24, -28, -21, -21, 16)
(20964, 4, -18, -16, -7, 127, -9, -19, -21, -26, -23, -21, -20, -19, 16)
(20965, 5, -27, -22, -16, -13, 127, -15, -19, -21, -25, -25, -21, -19, 16)
(20966, 6, -24, -30, -19, -23, -15, 127, -11, -14, -15, -27, -19, -23, 16)
(20967, 7, -26, -24, -26, -28, -21, -9, 127, -9, -16, -18, -25, -21, 16)
(20968, 8, -22, -36, -24, -25, -18, -17, -11, 127, -8, -15, -15, -25, 16)
(20969, 9, -24, -19, -21, -40, -26, -17, -18, -8, 127, -10, -17, -18, 16)
(20970, 10, -22, -33, -22, -21, -28, -21, -18, -15, -12, 127, -12, -21, 16)
(20971, 11, -15, -21, -15, -25, -21, -30, -40, -15, -14, -9, 127, -10, 16)
(20972, 12, -17, -16, -28, -32, -27, -28, -25, -24, -18, -16, -10, 127, 16)
(20973, 1, 127, -8, -24, -20, -26, -25, -27, -22, -24, -22, -18, -15, 21)
(20974, 2, -9, 127, -9, -17, -20, -29, -23, -35, -18, -32, -22, -13, 21)
(20975, 3, -21, -11, 127, -9, -17, -21, -28, -26, -23, -24, -19, -28, 21)
(20976, 4, -21, -15, -9, 127, -9, -21, -26, -24, -39, -19, -26, -28, 21)
(20977, 5, -23, -18, -16, -14, 127, -15, -23, -19, -28, -29, -24, -26, 21)
(20978, 6, -20, -29, -24, -30, -14, 127, -9, -17, -18, -21, -33, -27, 21)
(20979, 7, -26, -23, -27, -25, -23, -10, 127, -10, -18, -17, -42, -23, 21)
(20980, 8, -21, -24, -19, -23, -21, -13, -12, 127, -9, -15, -18, -23, 21)
(20981, 9, -19, -17, -27, -26, -20, -21, -20, -9, 127, -12, -16, -16, 21)
(20982, 10, -19, -26, -21, -25, -30, -24, -20, -20, -11, 127, -12, -15, 21)
(20983, 11, -13, -18, -19, -24, -23, -21, -21, -15, -13, -9, 127, -7, 21)
(20984, 12, -14, -18, -27, -22, -20, -21, -23, -24, -24, -17, -12, 127, 21)
(20985, 1, 127, -10, -21, -24, -23, -20, -27, -22, -19, -19, -15, -13, 26)
(20986, 2, -12, 127, -8, -17, -15, -28, -22, -23, -16, -24, -19, -15, 26)
(20987, 3, -26, -14, 127, -13, -17, -26, -28, -21, -29, -23, -23, -28, 26)
(20988, 4, -17, -14, -11, 127, -11, -27, -24, -21, -24, -22, -24, -19, 26)
(20989, 5, -34, -19, -15, -13, 127, -15, -24, -21, -21, -30, -27, -19, 26)
(20990, 6, -26, -24, -21, -18, -15, 127, -11, -13, -22, -24, -24, -21, 26)
(20991, 7, -27, -22, -24, -37, -28, -11, 127, -12, -20, -19, -23, -21, 26)
(20992, 8, -21, -23, -17, -31, -21, -12, -13, 127, -9, -20, -18, -23, 26)
(20993, 9, -24, -20, -25, -24, -26, -20, -17, -12, 127, -11, -15, -22, 26)
(20994, 10, -17, -25, -23, -22, -28, -21, -19, -19, -15, 127, -12, -16, 26)
(20995, 11, -17, -16, -25, -26, -24, -21, -27, -16, -14, -9, 127, -8, 26)
(20996, 12, -10, -17, -21, -26, -23, -36, -27, -22, -25, -19, -16, 127, 26)
(20997, 1, 127, -13, -24, -19, -34, -27, -28, -21, -25, -17, -19, -9, 11)
(20998, 2, -9, 127, -12, -15, -17, -23, -21, -22, -19, -24, -18, -15, 11)
(20999, 3, -19, -11, 127, -15, -15, -23, -27, -19, -27, -24, -29, -21, 11)
(21000, 4, -15, -13, -7, 127, -10, -15, -35, -29, -23, -19, -26, -22, 11)
(21001, 5, -25, -19, -18, -12, 127, -16, -29, -23, -27, -28, -28, -23, 11)
(21002, 6, -23, -33, -21, -21, -15, 127, -11, -13, -21, -21, -23, -35, 11)
(21003, 7, -32, -19, -24, -24, -18, -11, 127, -13, -16, -18, -28, -25, 11)
(21004, 8, -27, -19, -23, -28, -20, -14, -10, 127, -12, -19, -18, -21, 11)
(21005, 9, -15, -18, -21, -24, -24, -15, -16, -8, 127, -15, -16, -24, 11)
(21006, 10, -34, -21, -28, -23, -24, -27, -19, -15, -11, 127, -12, -18, 11)
(21007, 11, -10, -13, -18, -19, -18, -17, -22, -13, -15, -9, 127, -13, 11)
(21008, 12, -14, -17, -21, -23, -19, -25, -23, -29, -19, -23, -14, 127, 11)
